"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WESD","WESF"
"USW00023062","DENVER STAPLETON, CO US","2019-01-23",,,"0.01","0.1","0.0",,"31","16","20",,
"USW00023062","DENVER STAPLETON, CO US","2019-01-24",,,"0.00","0.0","0.0",,"46","20","26",,
"USW00023062","DENVER STAPLETON, CO US","2019-01-25",,,"0.07","1.5","2.0",,"29","11","13",,
"USW00023062","DENVER STAPLETON, CO US","2019-01-26",,,"0.00","0.0","1.0",,"38","11","23",,
"USW00023062","DENVER STAPLETON, CO US","2019-01-27",,,"0.00","0.0","1.0",,"45","22","30",,
"USW00023062","DENVER STAPLETON, CO US","2019-01-28",,,"0.09","1.7","2.0",,"52","25","25",,
"USW00023062","DENVER STAPLETON, CO US","2019-01-29",,,"0.10","2.4","4.0",,"28","6","6",,
"USW00023062","DENVER STAPLETON, CO US","2019-01-30",,,"0.00","0.0","3.0",,"31","5","5",,
"USW00023062","DENVER STAPLETON, CO US","2019-01-31",,,"0.00","0.0","1.0",,"49","5","22",,
"USW00023062","DENVER STAPLETON, CO US","2019-02-01",,,"0.00","0.0","0.0",,"55","21","25",,
"USW00023062","DENVER STAPLETON, CO US","2019-02-02",,,"0.00","0.0","0.0",,"57","23","32",,
"USW00023062","DENVER STAPLETON, CO US","2019-02-03",,,"0.00","0.0","0.0",,"59","31","45",,
"USW00023062","DENVER STAPLETON, CO US","2019-02-04",,,"0.00","0.0","0.0",,"65","31","41",,
"USW00023062","DENVER STAPLETON, CO US","2019-02-05",,,"0.00","0.0","0.0",,"59","19","19",,
"USW00023062","DENVER STAPLETON, CO US","2019-02-06",,,"0.00","0.0","0.0",,"53","15","16",,
"USW00023062","DENVER STAPLETON, CO US","2019-02-07",,,"0.18","2.6","3.0",,"18","-5","-4",,
"USW00023062","DENVER STAPLETON, CO US","2019-02-08",,,"0.00","0.0","3.0",,"17","-4","-4",,
"USW00023062","DENVER STAPLETON, CO US","2019-02-09",,,"0.00","0.0","3.0",,"22","-4","11",,
"USW00023062","DENVER STAPLETON, CO US","2019-02-10",,,"0.00","0.0","3.0",,"40","11","21",,
"USW00023062","DENVER STAPLETON, CO US","2019-02-11",,,"0.00","0.0","2.0",,"31","9","10",,
"USW00023062","DENVER STAPLETON, CO US","2019-02-12",,,"0.00","0.0","2.0",,"34","9","21",,
"USW00023062","DENVER STAPLETON, CO US","2019-02-13",,,"0.00","0.0","1.0",,"50","20","25",,
"USW00023062","DENVER STAPLETON, CO US","2019-02-14",,,"0.00","0.0","0.0",,"58","24","38",,
"USW00023062","DENVER STAPLETON, CO US","2019-02-15",,,"0.00","0.0","0.0",,"57","24","24",,
"USW00023062","DENVER STAPLETON, CO US","2019-02-16",,,"0.00","0.0","0.0",,"59","21","21",,
"USW00023062","DENVER STAPLETON, CO US","2019-02-17",,,"0.03","0.5","1.0",,"39","18","19",,
"USW00023062","DENVER STAPLETON, CO US","2019-02-18",,,"0.01","0.2","0.0",,"35","8","8",,
"USW00023062","DENVER STAPLETON, CO US","2019-02-19",,,"0.00","0.1","0.0",,"19","6","15",,
"USW00023062","DENVER STAPLETON, CO US","2019-02-20",,,"0.00","0.2","0.0",,"20","8","9",,
"USW00023062","DENVER STAPLETON, CO US","2019-02-21",,,"0.00","0.0","0.0",,"36","9","16",,
"USW00023062","DENVER STAPLETON, CO US","2019-02-22",,,"0.01","0.0","0.0",,"33","13","23",,
"USW00023062","DENVER STAPLETON, CO US","2019-02-23",,,"0.59","7.3","7.0",,"27","20","22",,
"USW00023062","DENVER STAPLETON, CO US","2019-02-24",,,"0.00","0.0","5.0",,"38","11","14",,
"USW00023062","DENVER STAPLETON, CO US","2019-02-25",,,"0.00","0.0","3.0",,"42","12","16",,
"USW00023062","DENVER STAPLETON, CO US","2019-02-26",,,"0.00","0.0","2.0",,"45","13","23",,
"USW00023062","DENVER STAPLETON, CO US","2019-02-27",,,"0.00","0.0","2.0",,"50","18","19",,
"USW00023062","DENVER STAPLETON, CO US","2019-02-28",,,"0.00","0.0","1.0",,"29","14","23",,
"USW00023062","DENVER STAPLETON, CO US","2019-03-01",,,"0.00","0.0","0.0",,"54","23","35",,
"USW00023062","DENVER STAPLETON, CO US","2019-03-02",,,"0.00","0.0","0.0",,"48","25","25",,
"USW00023062","DENVER STAPLETON, CO US","2019-03-03",,,"0.21","3.2","3.0",,"27","-3","-3",,
"USW00023062","DENVER STAPLETON, CO US","2019-03-04",,,"0.02","0.3","3.0",,"6","-4","1",,
"USW00023062","DENVER STAPLETON, CO US","2019-03-05",,,"0.00","0.0","2.0",,"19","1","5",,
"USW00023062","DENVER STAPLETON, CO US","2019-03-06",,,"0.00","0.0","2.0",,"30","3","17",,
"USW00023062","DENVER STAPLETON, CO US","2019-03-07",,,"0.11","0.3","2.0",,"38","17","26",,
"USW00023062","DENVER STAPLETON, CO US","2019-03-08",,,"0.00","0.0","0.0",,"53","24","29",,
"USW00023062","DENVER STAPLETON, CO US","2019-03-09",,,"0.02","0.0","0.0",,"50","28","38",,
"USW00023062","DENVER STAPLETON, CO US","2019-03-10",,,"0.00","0.0","0.0",,"51","26","26",,
"USW00023062","DENVER STAPLETON, CO US","2019-03-11",,,"0.00","0.0","0.0",,"50","24","28",,
"USW00023062","DENVER STAPLETON, CO US","2019-03-12",,,"0.00","0.0","0.0",,"55","27","35",,
"USW00023062","DENVER STAPLETON, CO US","2019-03-13",,,"0.07","0.0","0.0",,"59","33","39",,
"USW00023062","DENVER STAPLETON, CO US","2019-03-14",,,"0.88","3.1","3.0",,"39","27","28",,
"USW00023062","DENVER STAPLETON, CO US","2019-03-15",,,"0.00","0.0","3.0",,"34","17","17",,
"USW00023062","DENVER STAPLETON, CO US","2019-03-16",,,"0.00","0.0","1.0",,"45","17","25",,
"USW00023062","DENVER STAPLETON, CO US","2019-03-17",,,"0.00","0.0","0.0",,"44","24","25",,
"USW00023062","DENVER STAPLETON, CO US","2019-03-18",,,"0.00","0.0","0.0",,"49","25","30",,
"USW00023062","DENVER STAPLETON, CO US","2019-03-19",,,"0.00","0.0","0.0",,"46","30","33",,
"USW00023062","DENVER STAPLETON, CO US","2019-03-20",,,"0.00","0.0","0.0",,"46","26","27",,
"USW00023062","DENVER STAPLETON, CO US","2019-03-21",,,"0.00","0.0","0.0",,"57","27","31",,
"USW00023062","DENVER STAPLETON, CO US","2019-03-22",,,"0.00","0.0","0.0",,"61","29","36",,
"USW00023062","DENVER STAPLETON, CO US","2019-03-23",,,"0.03","0.0","0.0",,"56","36","38",,
"USW00023062","DENVER STAPLETON, CO US","2019-03-24",,,"0.00","0.0","0.0",,"46","30","30",,
"USW00023062","DENVER STAPLETON, CO US","2019-03-25",,,"0.01","0.0","0.0",,"57","29","35",,
"USW00023062","DENVER STAPLETON, CO US","2019-03-26",,,"0.00","0.0","0.0",,"58","31","32",,
"USW00023062","DENVER STAPLETON, CO US","2019-03-27",,,"0.00","0.0","0.0",,"71","31","41",,
"USW00023062","DENVER STAPLETON, CO US","2019-03-28",,,"0.00","0.0","0.0",,"74","39","39",,
"USW00023062","DENVER STAPLETON, CO US","2019-03-29",,,"0.00","0.0","0.0",,"63","38","38",,
"USW00023062","DENVER STAPLETON, CO US","2019-03-30",,,"0.29","1.5","2.0",,"43","28","28",,
"USW00023062","DENVER STAPLETON, CO US","2019-03-31",,,"0.00","0.0","0.0",,"39","28","30",,
"USW00023062","DENVER STAPLETON, CO US","2019-04-01",,,"0.00","0.0","0.0",,"49","29","30",,
"USW00023062","DENVER STAPLETON, CO US","2019-04-02",,,"0.00","0.0","0.0",,"57","30","35",,
"USW00023062","DENVER STAPLETON, CO US","2019-04-03",,,"0.00","0.0","0.0",,"53","34","37",,
"USW00023062","DENVER STAPLETON, CO US","2019-04-04",,,"0.00","0.0","0.0",,"62","35","37",,
"USW00023062","DENVER STAPLETON, CO US","2019-04-05",,,"0.00","0.0","0.0",,"67","36","45",,
"USW00023062","DENVER STAPLETON, CO US","2019-04-06",,,"0.00","0.0","0.0",,"71","42","47",,
"USW00023062","DENVER STAPLETON, CO US","2019-04-07",,,"0.00","0.0","0.0",,"68","44","44",,
"USW00023062","DENVER STAPLETON, CO US","2019-04-08",,,"0.00","0.0","0.0",,"71","42","46",,
"USW00023062","DENVER STAPLETON, CO US","2019-04-09",,,"0.00","0.0","0.0",,"75","44","49",,
"USW00023062","DENVER STAPLETON, CO US","2019-04-10",,,"0.00","0.0","0.0",,"78","41","42",,
"USW00023062","DENVER STAPLETON, CO US","2019-04-11",,,"0.39","3.3","2.0",,"42","17","18",,
"USW00023062","DENVER STAPLETON, CO US","2019-04-12",,,"0.00","0.0","0.0",,"41","18","25",,
"USW00023062","DENVER STAPLETON, CO US","2019-04-13",,,"0.05","0.9","1.0",,"43","25","30",,
"USW00023062","DENVER STAPLETON, CO US","2019-04-14",,,"0.02","0.2","0.0",,"47","29","34",,
"USW00023062","DENVER STAPLETON, CO US","2019-04-15",,,"0.00","0.0","0.0",,"66","34","43",,
"USW00023062","DENVER STAPLETON, CO US","2019-04-16",,,"0.00","0.0","0.0",,"73","39","39",,
"USW00023062","DENVER STAPLETON, CO US","2019-04-17",,,"0.00","0.0","0.0",,"64","39","45",,
"USW00023062","DENVER STAPLETON, CO US","2019-04-18",,,"0.00","0.0","0.0",,"62","39","40",,
"USW00023062","DENVER STAPLETON, CO US","2019-04-19",,,"0.00","0.0","0.0",,"63","36","37",,
"USW00023062","DENVER STAPLETON, CO US","2019-04-20",,,"0.00","0.0","0.0",,"72","37","50",,
"USW00023062","DENVER STAPLETON, CO US","2019-04-21",,,"0.00","0.0","0.0",,"81","49","56",,
"USW00023062","DENVER STAPLETON, CO US","2019-04-22",,,"0.01","0.0","0.0",,"69","41","42",,
"USW00023062","DENVER STAPLETON, CO US","2019-04-23",,,"0.00","0.0","0.0",,"45","41","43",,
"USW00023062","DENVER STAPLETON, CO US","2019-04-24",,,"0.00","0.0","0.0",,"66","43","44",,
"USW00023062","DENVER STAPLETON, CO US","2019-04-25",,,"0.00","0.0","0.0",,"73","44","45",,
"USW00023062","DENVER STAPLETON, CO US","2019-04-26",,,"0.00","0.0","0.0",,"64","43","44",,
"USW00023062","DENVER STAPLETON, CO US","2019-04-27",,,"0.00","0.0","0.0",,"79","43","43",,
"USW00023062","DENVER STAPLETON, CO US","2019-04-28",,,"0.00","0.0","0.0",,"70","43","45",,
"USW00023062","DENVER STAPLETON, CO US","2019-04-29",,,"0.00","0.0","0.0",,"77","32","32",,
"USW00023062","DENVER STAPLETON, CO US","2019-04-30",,,"0.13","1.2","1.0",,"42","30","31",,
"USW00023062","DENVER STAPLETON, CO US","2019-05-01",,,"0.03","0.0","0.0",,"39","31","35",,
"USW00023062","DENVER STAPLETON, CO US","2019-05-02",,,"0.01","0.0","0.0",,"45","35","38",,
"USW00023062","DENVER STAPLETON, CO US","2019-05-03",,,"0.00","0.0","0.0",,"62","37","37",,
"USW00023062","DENVER STAPLETON, CO US","2019-05-04",,,"0.00","0.0","0.0",,"68","36","39",,
"USW00023062","DENVER STAPLETON, CO US","2019-05-05",,,"0.00","0.0","0.0",,"73","39","48",,
"USW00023062","DENVER STAPLETON, CO US","2019-05-06",,,"0.00","0.0","0.0",,"74","46","49",,
"USW00023062","DENVER STAPLETON, CO US","2019-05-07",,,"0.06","0.0","0.0",,"70","45","46",,
"USW00023062","DENVER STAPLETON, CO US","2019-05-08",,,"0.26","0.0","0.0",,"56","44","44",,
"USW00023062","DENVER STAPLETON, CO US","2019-05-09",,,"0.47","0.7","0.0",,"44","32","32",,
"USW00023062","DENVER STAPLETON, CO US","2019-05-10",,,"0.04","0.0","0.0",,"41","32","33",,
"USW00023062","DENVER STAPLETON, CO US","2019-05-11",,,"0.00","0.0","0.0",,"56","33","37",,
"USW00023062","DENVER STAPLETON, CO US","2019-05-12",,,"0.00","0.0","0.0",,"64","37","41",,
"USW00023062","DENVER STAPLETON, CO US","2019-05-13",,,"0.00","0.0","0.0",,"73","41","45",,
"USW00023062","DENVER STAPLETON, CO US","2019-05-14",,,"0.00","0.0","0.0",,"79","45","51",,
"USW00023062","DENVER STAPLETON, CO US","2019-05-15",,,"0.00","0.0","0.0",,"80","50","50",,
"USW00023062","DENVER STAPLETON, CO US","2019-05-16",,,"0.00","0.0","0.0",,"84","50","55",,
"USW00023062","DENVER STAPLETON, CO US","2019-05-17",,,"0.00","0.0","0.0",,"80","53","53",,
"USW00023062","DENVER STAPLETON, CO US","2019-05-18",,,"0.07","0.0","0.0",,"72","40","41",,
"USW00023062","DENVER STAPLETON, CO US","2019-05-19",,,"0.02","0.0","0.0",,"61","38","38",,
"USW00023062","DENVER STAPLETON, CO US","2019-05-20",,,"0.02","0.0","0.0",,"58","36","36",,
"USW00023062","DENVER STAPLETON, CO US","2019-05-21",,,"0.92","2.8","2.0",,"41","31","31",,
"USW00023062","DENVER STAPLETON, CO US","2019-05-22",,,"0.01","0.0","0.0",,"41","31","33",,
"USW00023062","DENVER STAPLETON, CO US","2019-05-23",,,"0.02","0.0","0.0",,"50","33","40",,
"USW00023062","DENVER STAPLETON, CO US","2019-05-24",,,"0.00","0.0","0.0",,"47","37","41",,
"USW00023062","DENVER STAPLETON, CO US","2019-05-25",,,"0.00","0.0","0.0",,"72","39","43",,
"USW00023062","DENVER STAPLETON, CO US","2019-05-26",,,"0.00","0.0","0.0",,"76","43","49",,
"USW00023062","DENVER STAPLETON, CO US","2019-05-27",,,"0.67","0.0","0.0",,"74","47","48",,
"USW00023062","DENVER STAPLETON, CO US","2019-05-28",,,"0.45","0.0","0.0",,"72","43","45",,
"USW00023062","DENVER STAPLETON, CO US","2019-05-29",,,"0.11","0.0","0.0",,"60","42","42",,
"USW00023062","DENVER STAPLETON, CO US","2019-05-30",,,"0.00","0.0","0.0",,"59","42","43",,
"USW00023062","DENVER STAPLETON, CO US","2019-05-31",,,"0.00","0.0","0.0",,"68","42","48",,
"USW00023062","DENVER STAPLETON, CO US","2019-06-01",,,"0.00","0.0","0.0",,"77","48","48",,
"USW00023062","DENVER STAPLETON, CO US","2019-06-02",,,"0.02","0.0","0.0",,"75","48","57",,
"USW00023062","DENVER STAPLETON, CO US","2019-06-03",,,"0.01","0.0","0.0",,"82","49","52",,
"USW00023062","DENVER STAPLETON, CO US","2019-06-04",,,"0.06","0.0","0.0",,"80","51","53",,
"USW00023062","DENVER STAPLETON, CO US","2019-06-05",,,"0.00","0.0","0.0",,"78","50","50",,
"USW00023062","DENVER STAPLETON, CO US","2019-06-06",,,"0.00","0.0","0.0",,"78","50","53",,
"USW00023062","DENVER STAPLETON, CO US","2019-06-07",,,"0.00","0.0","0.0",,"82","53","61",,
"USW00023062","DENVER STAPLETON, CO US","2019-06-08",,,"0.05","0.0","0.0",,"85","55","56",,
"USW00023062","DENVER STAPLETON, CO US","2019-06-09",,,"0.01","0.0","0.0",,"80","45","46",,
"USW00023062","DENVER STAPLETON, CO US","2019-06-10",,,"0.00","0.0","0.0",,"63","43","46",,
"USW00023062","DENVER STAPLETON, CO US","2019-06-11",,,"0.00","0.0","0.0",,"81","46","50",,
"USW00023062","DENVER STAPLETON, CO US","2019-06-12",,,"0.00","0.0","0.0",,"79","50","57",,
"USW00023062","DENVER STAPLETON, CO US","2019-06-13",,,"0.00","0.0","0.0",,"74","52","53",,
"USW00023062","DENVER STAPLETON, CO US","2019-06-14",,,"0.00","0.0","0.0",,"87","53","62",,
"USW00023062","DENVER STAPLETON, CO US","2019-06-15",,,"0.02","0.0","0.0",,"85","54","56",,
"USW00023062","DENVER STAPLETON, CO US","2019-06-16",,,"0.00","0.0","0.0",,"79","53","54",,
"USW00023062","DENVER STAPLETON, CO US","2019-06-17",,,"0.06","0.0","0.0",,"83","54","54",,
"USW00023062","DENVER STAPLETON, CO US","2019-06-18",,,"0.08","0.0","0.0",,"73","54","55",,
"USW00023062","DENVER STAPLETON, CO US","2019-06-19",,,"0.00","0.0","0.0",,"72","52","54",,
"USW00023062","DENVER STAPLETON, CO US","2019-06-20",,,"0.00","0.0","0.0",,"85","54","58",,
"USW00023062","DENVER STAPLETON, CO US","2019-06-21",,,"0.00","0.0","0.0",,"86","53","55",,
"USW00023062","DENVER STAPLETON, CO US","2019-06-22",,,"0.08","0.0","0.0",,"70","46","46",,
"USW00023062","DENVER STAPLETON, CO US","2019-06-23",,,"0.26","0.0","0.0",,"64","44","45",,
"USW00023062","DENVER STAPLETON, CO US","2019-06-24",,,"0.00","0.0","0.0",,"64","45","48",,
"USW00023062","DENVER STAPLETON, CO US","2019-06-25",,,"0.00","0.0","0.0",,"82","48","53",,
"USW00023062","DENVER STAPLETON, CO US","2019-06-26",,,"0.00","0.0","0.0",,"84","52","54",,
"USW00023062","DENVER STAPLETON, CO US","2019-06-27",,,"0.00","0.0","0.0",,"92","54","61",,
"USW00023062","DENVER STAPLETON, CO US","2019-06-28",,,"0.00","0.0","0.0",,"95","58","59",,
"USW00023062","DENVER STAPLETON, CO US","2019-06-29",,,"0.00","0.0","0.0",,"98","59","70",,
"USW00023062","DENVER STAPLETON, CO US","2019-06-30",,,"0.00","0.0","0.0",,"95","61","62",,
"USW00023062","DENVER STAPLETON, CO US","2019-07-01",,,"0.04","0.0","0.0",,"94","59","60",,
"USW00023062","DENVER STAPLETON, CO US","2019-07-02",,,"0.04","0.0","0.0",,"87","57","58",,
"USW00023062","DENVER STAPLETON, CO US","2019-07-03",,,"0.10","0.0","0.0",,"86","58","59",,
"USW00023062","DENVER STAPLETON, CO US","2019-07-04",,,"0.00","0.0","0.0",,"94","59","64",,
"USW00023062","DENVER STAPLETON, CO US","2019-07-05",,,"0.31","0.0","0.0",,"87","59","61",,
"USW00023062","DENVER STAPLETON, CO US","2019-07-06",,,"0.04","0.0","0.0",,"80","58","59",,
"USW00023062","DENVER STAPLETON, CO US","2019-07-07",,,"0.00","0.0","0.0",,"84","58","58",,
"USW00023062","DENVER STAPLETON, CO US","2019-07-08",,,"0.05","0.0","0.0",,"89","58","59",,
"USW00023062","DENVER STAPLETON, CO US","2019-07-09",,,"0.00","0.0","0.0",,"84","55","56",,
"USW00023062","DENVER STAPLETON, CO US","2019-07-10",,,"0.00","0.0","0.0",,"91","56","59",,
"USW00023062","DENVER STAPLETON, CO US","2019-07-11",,,"0.00","0.0","0.0",,"89","59","66",,
"USW00023062","DENVER STAPLETON, CO US","2019-07-12",,,"0.09","0.0","0.0",,"96","66","70",,
"USW00023062","DENVER STAPLETON, CO US","2019-07-13",,,"0.00","0.0","0.0",,"94","63","63",,
"USW00023062","DENVER STAPLETON, CO US","2019-07-14",,,"0.10","0.0","0.0",,"97","63","66",,
"USW00023062","DENVER STAPLETON, CO US","2019-07-15",,,"0.00","0.0","0.0",,"91","62","62",,
"USW00023062","DENVER STAPLETON, CO US","2019-07-16",,,"0.00","0.0","0.0",,"93","60","60",,
"USW00023062","DENVER STAPLETON, CO US","2019-07-17",,,"0.00","0.0","0.0",,"96","60","74",,
"USW00023062","DENVER STAPLETON, CO US","2019-07-18",,,"0.00","0.0","0.0",,"97","62","62",,
"USW00023062","DENVER STAPLETON, CO US","2019-07-19",,,"0.00","0.0","0.0",,"99","62","66",,
"USW00023062","DENVER STAPLETON, CO US","2019-07-20",,,"0.00","0.0","0.0",,"100","66","67",,
"USW00023062","DENVER STAPLETON, CO US","2019-07-21",,,"0.10","0.0","0.0",,"87","59","59",,
"USW00023062","DENVER STAPLETON, CO US","2019-07-22",,,"0.00","0.0","0.0",,"86","59","63",,
"USW00023062","DENVER STAPLETON, CO US","2019-07-23",,,"0.00","0.0","0.0",,"88","60","60",,
"USW00023062","DENVER STAPLETON, CO US","2019-07-24",,,"0.00","0.0","0.0",,"91","60","64",,
"USW00023062","DENVER STAPLETON, CO US","2019-07-25",,,"0.01","0.0","0.0",,"98","64","64",,
"USW00023062","DENVER STAPLETON, CO US","2019-07-26",,,"0.01","0.0","0.0",,"90","62","63",,
"USW00023062","DENVER STAPLETON, CO US","2019-07-27",,,"0.00","0.0","0.0",,"94","62","70",,
"USW00023062","DENVER STAPLETON, CO US","2019-07-28",,,"0.00","0.0","0.0",,"89","64","65",,
"USW00023062","DENVER STAPLETON, CO US","2019-07-29",,,"0.00","0.0","0.0",,"91","61","61",,
"USW00023062","DENVER STAPLETON, CO US","2019-07-30",,,"0.00","0.0","0.0",,"95","61","63",,
"USW00023062","DENVER STAPLETON, CO US","2019-07-31",,,"0.03","0.0","0.0",,"99","62","67",,
"USW00023062","DENVER STAPLETON, CO US","2019-08-01",,,"0.04","0.0","0.0",,"93","64","64",,
"USW00023062","DENVER STAPLETON, CO US","2019-08-02",,,"0.03","0.0","0.0",,"86","62","62",,
"USW00023062","DENVER STAPLETON, CO US","2019-08-03",,,"0.00","0.0","0.0",,"89","62","64",,
"USW00023062","DENVER STAPLETON, CO US","2019-08-04",,,"0.00","0.0","0.0",,"96","64","68",,
"USW00023062","DENVER STAPLETON, CO US","2019-08-05",,,"0.00","0.0","0.0",,"96","65","67",,
"USW00023062","DENVER STAPLETON, CO US","2019-08-06",,,"0.00","0.0","0.0",,"91","62","63",,
"USW00023062","DENVER STAPLETON, CO US","2019-08-07",,,"0.00","0.0","0.0",,"97","62","66",,
"USW00023062","DENVER STAPLETON, CO US","2019-08-08",,,"0.09","0.0","0.0",,"90","64","67",,
"USW00023062","DENVER STAPLETON, CO US","2019-08-09",,,"0.00","0.0","0.0",,"84","65","68",,
"USW00023062","DENVER STAPLETON, CO US","2019-08-10",,,"0.00","0.0","0.0",,"95","66","67",,
"USW00023062","DENVER STAPLETON, CO US","2019-08-11",,,"0.00","0.0","0.0",,"84","66","66",,
"USW00023062","DENVER STAPLETON, CO US","2019-08-12",,,"0.02","0.0","0.0",,"86","58","60",,
"USW00023062","DENVER STAPLETON, CO US","2019-08-13",,,"0.00","0.0","0.0",,"90","60","60",,
"USW00023062","DENVER STAPLETON, CO US","2019-08-14",,,"0.00","0.0","0.0",,"90","59","61",,
"USW00023062","DENVER STAPLETON, CO US","2019-08-15",,,"0.00","0.0","0.0",,"92","59","59",,
"USW00023062","DENVER STAPLETON, CO US","2019-08-16",,,"0.00","0.0","0.0",,"96","59","63",,
"USW00023062","DENVER STAPLETON, CO US","2019-08-17",,,"0.00","0.0","0.0",,"89","59","66",,
"USW00023062","DENVER STAPLETON, CO US","2019-08-18",,,"0.00","0.0","0.0",,"92","56","56",,
"USW00023062","DENVER STAPLETON, CO US","2019-08-19",,,"0.00","0.0","0.0",,"94","56","62",,
"USW00023062","DENVER STAPLETON, CO US","2019-08-20",,,"0.00","0.0","0.0",,"98","61","65",,
"USW00023062","DENVER STAPLETON, CO US","2019-08-21",,,"0.00","0.0","0.0",,"98","63","64",,
"USW00023062","DENVER STAPLETON, CO US","2019-08-22",,,"0.86","0.0","0.0",,"82","57","58",,
"USW00023062","DENVER STAPLETON, CO US","2019-08-23",,,"0.00","0.0","0.0",,"88","58","69",,
"USW00023062","DENVER STAPLETON, CO US","2019-08-24",,,"0.00","0.0","0.0",,"89","57","57",,
"USW00023062","DENVER STAPLETON, CO US","2019-08-25",,,"0.00","0.0","0.0",,"86","56","64",,
"USW00023062","DENVER STAPLETON, CO US","2019-08-26",,,"0.00","0.0","0.0",,"96","59","59",,
"USW00023062","DENVER STAPLETON, CO US","2019-08-27",,,"0.00","0.0","0.0",,"79","58","58",,
"USW00023062","DENVER STAPLETON, CO US","2019-08-28",,,"0.00","0.0","0.0",,"77","55","56",,
"USW00023062","DENVER STAPLETON, CO US","2019-08-29",,,"0.00","0.0","0.0",,"92","54","64",,
"USW00023062","DENVER STAPLETON, CO US","2019-08-30",,,"0.00","0.0","0.0",,"91","60","60",,
"USW00023062","DENVER STAPLETON, CO US","2019-08-31",,,"0.04","0.0","0.0",,"86","59","62",,
"USW00023062","DENVER STAPLETON, CO US","2019-09-01",,,"0.00","0.0","0.0",,"91","60","60",,
"USW00023062","DENVER STAPLETON, CO US","2019-09-02",,,"0.00","0.0","0.0",,"97","59","65",,
"USW00023062","DENVER STAPLETON, CO US","2019-09-03",,,"0.00","0.0","0.0",,"98","61","63",,
"USW00023062","DENVER STAPLETON, CO US","2019-09-04",,,"0.00","0.0","0.0",,"81","62","62",,
"USW00023062","DENVER STAPLETON, CO US","2019-09-05",,,"0.00","0.0","0.0",,"89","61","65",,
"USW00023062","DENVER STAPLETON, CO US","2019-09-06",,,"0.00","0.0","0.0",,"96","65","67",,
"USW00023062","DENVER STAPLETON, CO US","2019-09-07",,,"0.02","0.0","0.0",,"85","61","61",,
"USW00023062","DENVER STAPLETON, CO US","2019-09-08",,,"0.00","0.0","0.0",,"89","57","58",,
"USW00023062","DENVER STAPLETON, CO US","2019-09-09",,,"0.32","0.0","0.0",,"77","54","55",,
"USW00023062","DENVER STAPLETON, CO US","2019-09-10",,,"0.00","0.0","0.0",,"82","54","61",,
"USW00023062","DENVER STAPLETON, CO US","2019-09-11",,,"0.00","0.0","0.0",,"89","55","56",,
"USW00023062","DENVER STAPLETON, CO US","2019-09-12",,,"0.07","0.0","0.0",,"80","51","51",,
"USW00023062","DENVER STAPLETON, CO US","2019-09-13",,,"0.00","0.0","0.0",,"76","50","52",,
"USW00023062","DENVER STAPLETON, CO US","2019-09-14",,,"0.00","0.0","0.0",,"80","49","54",,
"USW00023062","DENVER STAPLETON, CO US","2019-09-15",,,"0.00","0.0","0.0",,"88","52","54",,
"USW00023062","DENVER STAPLETON, CO US","2019-09-16",,,"0.00","0.0","0.0",,"90","52","62",,
"USW00023062","DENVER STAPLETON, CO US","2019-09-17",,,"0.00","0.0","0.0",,"88","61","63",,
"USW00023062","DENVER STAPLETON, CO US","2019-09-18",,,"0.00","0.0","0.0",,"89","53","53",,
"USW00023062","DENVER STAPLETON, CO US","2019-09-19",,,"0.00","0.0","0.0",,"84","50","50",,
"USW00023062","DENVER STAPLETON, CO US","2019-09-20",,,"0.00","0.0","0.0",,"87","49","64",,
"USW00023062","DENVER STAPLETON, CO US","2019-09-21",,,"0.00","0.0","0.0",,"87","55","56",,
"USW00023062","DENVER STAPLETON, CO US","2019-09-22",,,"0.01","0.0","0.0",,"80","46","47",,
"USW00023062","DENVER STAPLETON, CO US","2019-09-23",,,"0.00","0.0","0.0",,"76","44","47",,
"USW00023062","DENVER STAPLETON, CO US","2019-09-24",,,"0.00","0.0","0.0",,"81","45","49",,
"USW00023062","DENVER STAPLETON, CO US","2019-09-25",,,"0.00","0.0","0.0",,"86","47","49",,
"USW00023062","DENVER STAPLETON, CO US","2019-09-26",,,"0.00","0.0","0.0",,"82","46","46",,
"USW00023062","DENVER STAPLETON, CO US","2019-09-27",,,"0.00","0.0","0.0",,"87","45","50",,
"USW00023062","DENVER STAPLETON, CO US","2019-09-28",,,"0.00","0.0","0.0",,"81","47","50",,
"USW00023062","DENVER STAPLETON, CO US","2019-09-29",,,"0.00","0.0","0.0",,"78","48","48",,
"USW00023062","DENVER STAPLETON, CO US","2019-09-30",,,"0.00","0.0","0.0",,"89","48","53",,
"USW00023062","DENVER STAPLETON, CO US","2019-10-01",,,"0.00","0.0","0.0",,"73","51","51",,
"USW00023062","DENVER STAPLETON, CO US","2019-10-02",,,"0.04","0.0","0.0",,"53","42","42",,
"USW00023062","DENVER STAPLETON, CO US","2019-10-03",,,"0.00","0.0","0.0",,"64","41","50",,
"USW00023062","DENVER STAPLETON, CO US","2019-10-04",,,"0.00","0.0","0.0",,"69","40","41",,
"USW00023062","DENVER STAPLETON, CO US","2019-10-05",,,"0.00","0.0","0.0",,"73","39","44",,
"USW00023062","DENVER STAPLETON, CO US","2019-10-06",,,"0.00","0.0","0.0",,"68","42","46",,
